Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
29-January-2026,157.70,158.82,156.38,157.68,157.743520192887281494,3318,201,523393.00,2362,71.19,2.44,-0.02
28-January-2026,160.20,161.39,153.50,156.38,157.504954554773457254,14633,589,2304770.00,10633,72.66,7.89,-3.82
27-January-2026,160.99,161.00,159.37,160.23,160.388574040219378427,10940,306,1754651.00,8117,74.20,1.63,-0.76
23-January-2026,157.16,161.35,157.16,159.68,159.386906065250711626,9134,394,1455840.00,7839,85.82,4.19,2.52
22-January-2026,158.50,159.73,157.04,157.58,158.100998238402818555,10218,353,1615476.00,8353,81.75,2.69,-0.92
21-January-2026,158.16,160.06,155.60,158.50,158.489428944312359642,1001461,691,158720982.00,995314,99.39,4.46,0.34
20-January-2026,161.70,162.76,159.10,159.73,161.068429813205104494,5407,292,870897.00,3758,69.50,3.66,-1.97
19-January-2026,164.10,164.41,160.50,160.92,162.659030699703911485,6417,258,1043783.00,5093,79.37,3.91,-3.18
16-January-2026,163.99,164.30,162.14,164.19,163.721626499628410659,9419,291,1542094.00,7469,79.30,2.16,0.20
14-January-2026,163.58,164.00,161.00,162.78,162.749672530244229056,1230648,320,200287559.00,1229639,99.92,3.00,-0.80
13-January-2026,158.50,166.37,157.18,165.50,165.007047383993220238,67259,509,11098209.00,61683,91.71,9.19,7.00
12-January-2026,160.40,160.40,156.10,158.79,159.162067368142412811,15111,550,2405098.00,8875,58.73,4.30,-1.61
9-January-2026,159.79,161.44,158.90,159.00,159.312051232291868814,5153,246,820935.00,4202,81.54,2.54,-0.79
8-January-2026,159.95,160.99,158.80,159.63,159.449581682078379568,6813,385,1086330.00,5712,83.84,2.19,-0.32
7-January-2026,162.49,162.51,159.56,159.64,161.998140276009046273,5444894,361,882062702.00,5439649,99.90,2.95,-2.85
6-January-2026,161.45,162.30,160.80,161.09,161.692530585962652929,6212,363,1004434.00,4954,79.75,1.50,-0.36
5-January-2026,161.00,162.17,160.00,162.05,160.911152896932659536,8509,343,1369193.00,6492,76.30,2.17,1.05
2-January-2026,158.20,160.30,155.22,159.71,159.156650966379730388,12314,436,1959855.00,8345,67.77,5.08,1.51
1-January-2026,155.49,158.59,155.49,157.94,157.291510845175766641,5348,255,841195.00,3361,62.85,3.10,2.45
31-December-2025,157.50,159.20,151.65,154.94,157.579289197683488753,483313,1063,76160119.00,472805,97.83,7.55,-2.56
30-December-2025,155.95,156.50,153.62,156.00,154.726837474120082815,15456,574,2391458.00,12271,79.39,2.88,0.05
29-December-2025,159.68,159.68,153.12,155.38,154.712226121597268329,31629,1242,4893393.00,22404,70.83,6.56,-4.30
26-December-2025,158.10,159.87,155.77,158.50,156.875450864924549135,13585,889,2131153.00,7627,56.14,4.10,0.40
24-December-2025,162.00,162.00,156.50,158.38,157.900331068130336295,5739,672,906190.00,4608,80.29,5.50,-3.62
23-December-2025,157.20,161.00,157.20,160.41,158.498841475188260281,10358,807,1641731.00,8159,78.77,3.80,3.21
22-December-2025,162.00,162.06,156.15,156.57,158.210972105830240632,33412,1832,5286145.00,26274,78.64,5.91,-5.43
19-December-2025,160.11,161.99,159.40,161.26,160.175361508348645841,12517,362,2004915.00,10901,87.09,2.59,1.15
18-December-2025,161.80,162.48,160.07,160.43,161.196363636363636363,7425,347,1196883.00,5224,70.36,2.41,-1.37
17-December-2025,162.97,162.97,160.15,160.78,161.212331406551059730,2595,218,418346.00,1602,61.73,2.82,-2.19
16-December-2025,160.20,162.89,160.16,162.26,161.193989562713694439,5557,375,895755.00,3408,61.33,2.73,2.06
15-December-2025,162.47,163.50,160.11,161.08,161.498612762584225128,5046,385,814922.00,3496,69.28,3.39,-1.39
12-December-2025,161.90,162.79,160.71,162.02,161.837971990781776280,5641,364,912928.00,3951,70.04,2.08,0.12
11-December-2025,162.00,162.00,160.06,160.39,160.641786548166001355,13277,679,2132841.00,11572,87.16,1.94,-1.61
10-December-2025,162.00,162.00,160.21,160.83,161.345220220220220220,7992,375,1289471.00,5887,73.66,1.79,-1.17
9-December-2025,161.05,162.50,159.00,161.25,160.590944795299588399,31827,1723,5111128.00,22920,72.01,3.50,0.20
8-December-2025,163.61,164.11,160.66,161.60,162.270273044549373845,19484,1461,3161674.00,17320,88.89,3.45,-2.01
5-December-2025,161.70,163.99,160.00,163.00,161.647975761833669974,22774,1730,3681371.00,13213,58.02,3.99,1.30
4-December-2025,164.00,164.09,159.50,161.61,161.221526195899772209,21072,1622,3397260.00,16196,76.86,4.59,-2.39
3-December-2025,164.00,164.00,160.57,163.13,162.159202379995175685,12437,983,2016774.00,9427,75.80,3.43,-0.87
2-December-2025,165.00,166.00,162.35,163.53,164.754952036875545035,24081,823,3967464.00,16630,69.06,3.65,-1.47
1-December-2025,165.90,165.90,163.00,165.35,165.404933068914229053,24204,463,4003461.00,18356,75.84,2.90,-0.55
28-November-2025,162.01,163.27,162.00,162.13,162.455987152464117233,9963,473,1618549.00,7163,71.90,1.27,0.12
27-November-2025,164.70,164.70,161.90,162.12,162.299303241441987276,3301,214,535750.00,2368,71.74,2.80,-2.58
26-November-2025,163.99,164.89,161.56,163.65,162.850334928229665071,5225,419,850893.00,2768,52.98,3.33,-0.34
25-November-2025,163.20,164.95,161.64,163.86,163.654599271402550091,8784,622,1437542.00,6035,68.70,3.31,0.66
24-November-2025,161.00,165.90,160.00,164.79,162.573830987400495545,37938,932,6167726.00,29085,76.66,5.90,3.79
21-November-2025,157.56,162.34,157.56,160.49,160.675758715826435916,15948,873,2562457.00,8135,51.01,4.78,2.93
20-November-2025,163.68,163.68,160.40,160.86,161.437671343331720690,6201,1062,1001075.00,4986,80.41,3.28,-2.82
19-November-2025,162.70,164.00,160.90,163.50,162.246502111932418162,15152,921,2458359.00,7913,52.22,3.10,0.80
18-November-2025,163.77,164.80,161.00,161.55,162.505182461767121680,25567,2188,4154770.00,21294,83.29,3.80,-2.22
17-November-2025,162.96,163.40,162.00,163.02,163.030035685963521015,10088,674,1644647.00,6852,67.92,1.40,0.06
14-November-2025,161.58,164.00,161.00,163.36,162.557049381453839075,19562,1946,3179941.00,13540,69.22,3.00,1.78
13-November-2025,161.06,162.10,160.24,160.95,160.825315953152914709,15113,553,2430553.00,12590,83.31,1.86,-0.11
12-November-2025,164.40,164.40,160.06,161.34,161.370927563131929858,20473,1182,3303747.00,16072,78.50,4.34,-3.06
11-November-2025,163.15,164.57,162.56,163.00,163.010634903754121025,9403,1311,1532789.00,8512,90.52,2.01,-0.15
10-November-2025,163.10,164.00,162.00,163.58,163.259982825246887075,13974,406,2281395.00,11026,78.90,2.00,0.48
7-November-2025,165.00,165.00,162.01,163.03,162.544960826210826210,11232,513,1825705.00,9692,86.29,2.99,-1.97
6-November-2025,163.99,165.23,163.14,164.71,164.309636169888871974,6569,521,1079350.00,4257,64.80,2.09,0.72
4-November-2025,163.39,164.10,162.90,163.28,163.550096825722623307,560285,524,91634666.00,558149,99.62,1.20,-0.11
3-November-2025,163.20,166.00,162.79,163.06,164.686696967048334935,22882,511,3768361.00,21374,93.41,3.21,-0.14
31-October-2025,163.80,164.99,162.11,162.94,163.552388441124434833,5087,263,831991.00,3331,65.48,2.88,-0.86
30-October-2025,164.40,164.40,161.13,163.60,162.466314236537988689,8134,659,1321501.00,5850,71.92,3.27,-0.80
29-October-2025,164.00,164.49,162.43,164.24,163.504142429049885422,5673,300,927559.00,3671,64.71,2.06,0.24
28-October-2025,163.19,165.25,163.19,164.86,164.676177474402730375,7325,668,1206253.00,5265,71.88,2.06,1.67
27-October-2025,163.86,165.19,162.12,163.19,163.123012776748268799,41012,734,6690001.00,39166,95.50,3.07,-0.67
24-October-2025,163.78,163.92,161.85,163.00,162.606637984019668100,3254,349,529122.00,1715,52.70,2.07,-0.78
23-October-2025,165.49,165.70,162.10,163.16,164.766164874551971326,6975,366,1149244.00,5988,85.85,3.60,-2.33
21-October-2025,163.48,165.07,163.16,164.90,164.851966075558982266,6485,361,1069065.00,5577,86.00,1.91,1.42
20-October-2025,164.69,165.00,162.01,163.31,163.641383343079107843,11971,830,1958951.00,9688,80.93,2.99,-1.38
17-October-2025,164.00,164.92,163.05,164.67,164.194950801677839194,25509,498,4188449.00,23662,92.76,1.87,0.67
16-October-2025,164.00,164.99,162.98,163.53,163.857622847543049139,2381,170,390145.00,1654,69.47,2.01,-0.47
15-October-2025,158.50,163.00,158.50,162.23,161.851633505281257676,8142,266,1317796.00,5354,65.76,4.50,3.73
14-October-2025,159.30,160.90,158.95,159.52,159.570184620181279647,44903,740,7165180.00,32291,71.91,1.95,0.22
13-October-2025,161.49,162.81,160.61,161.14,161.285077446165470343,13235,711,2134608.00,11435,86.40,2.20,-0.35
10-October-2025,162.90,162.90,160.10,161.87,161.844753363228699551,11150,452,1804569.00,9314,83.53,2.80,-1.03
9-October-2025,165.60,165.60,162.21,162.45,163.973131562693020382,12952,553,2123780.00,9624,74.31,3.39,-3.15
8-October-2025,165.40,166.99,164.92,165.43,165.887346464132567773,27518,945,4564888.00,18732,68.07,2.07,0.03
7-October-2025,163.80,165.64,162.12,164.82,163.783953960731211916,14770,816,2419089.00,9151,61.96,3.52,1.02
6-October-2025,162.40,164.50,162.40,162.87,163.054123711340206185,22892,1099,3732635.00,15459,67.53,2.10,0.47
3-October-2025,166.00,166.00,162.68,163.68,163.999127906976744186,17200,987,2820785.00,13583,78.97,3.32,-2.32
1-October-2025,167.25,167.25,163.00,165.93,164.666390985216582239,9673,650,1592818.00,6337,65.51,4.25,-1.32
30-September-2025,166.00,168.95,163.03,165.59,166.414321210752202394,22135,1077,3683581.00,12967,58.58,5.92,-0.41
29-September-2025,166.39,168.30,161.58,164.86,165.976029257341492558,27617,1150,4583760.00,18264,66.13,6.72,-1.53
26-September-2025,163.40,166.27,161.58,165.36,164.554999515707228876,30973,1062,5096762.00,23546,76.02,4.69,1.96
25-September-2025,159.56,162.62,158.75,162.30,160.704839118317709652,7894,871,1268604.00,5484,69.47,3.87,2.74
24-September-2025,157.28,162.36,157.00,160.16,158.675870995577607593,18542,706,2942168.00,11471,61.86,5.36,2.88
23-September-2025,157.02,158.50,156.08,158.28,157.429658699012962302,8409,400,1323826.00,4168,49.57,2.42,1.26
22-September-2025,156.00,158.18,155.16,157.90,156.823132183908045977,13920,474,2182978.00,11318,81.31,3.02,1.90
19-September-2025,155.80,158.75,154.40,155.15,156.346896969132641184,21479,851,3358175.00,14526,67.63,4.35,-0.65
18-September-2025,155.00,158.69,154.01,156.25,156.384823738680465717,24736,856,3868335.00,16131,65.21,4.68,1.25
17-September-2025,155.87,157.56,154.50,155.39,156.219954962757664992,28865,638,4509289.00,23087,79.98,3.06,-0.48
16-September-2025,153.96,157.70,152.16,155.87,155.665857426616640918,18124,864,2821288.00,12498,68.96,5.54,1.91
15-September-2025,147.10,154.00,147.10,152.16,151.097054886211512717,13446,663,2031651.00,8825,65.63,6.90,5.06
12-September-2025,148.33,148.61,146.16,146.55,147.066800267201068804,11976,707,1761272.00,9332,77.92,2.45,-1.78
11-September-2025,149.99,149.99,146.56,148.33,148.486774247213442022,12022,716,1785108.00,9961,82.86,3.43,-1.66
10-September-2025,147.39,149.90,146.44,148.84,147.359297088627955605,24868,672,3664531.00,20902,84.05,3.46,1.45
9-September-2025,149.90,149.90,144.36,146.44,146.409792843691148775,7965,349,1166154.00,3622,45.47,5.54,-3.46
8-September-2025,146.23,148.49,145.10,147.13,146.697817715019255455,3895,199,571388.00,2513,64.52,3.39,0.90
5-September-2025,147.97,147.97,143.69,145.77,145.317571297148114075,10870,755,1579602.00,8493,78.13,4.28,-2.20
4-September-2025,145.15,147.31,145.15,146.17,146.451593976139252884,25565,1054,3744035.00,22679,88.71,2.16,1.02
3-September-2025,146.50,147.11,146.02,146.35,146.537457773067496853,15097,430,2212276.00,11867,78.60,1.09,-0.15
2-September-2025,147.00,147.77,146.20,146.72,146.854858022579541566,11692,500,1717027.00,10326,88.32,1.57,-0.28
1-September-2025,149.98,149.98,145.51,146.65,147.734721710283818650,27130,1157,4008043.00,19671,72.51,4.47,-3.33
29-August-2025,148.60,149.57,147.60,148.43,148.506149335567147698,26263,616,3900217.00,22049,83.95,1.97,-0.17
28-August-2025,146.08,149.89,145.11,148.40,147.192877734441241309,147425,943,21699910.00,136195,92.38,4.78,2.32
26-August-2025,150.00,150.50,143.01,146.08,146.159509935190248992,159081,1251,23251201.00,156187,98.18,7.49,-3.92
25-August-2025,150.62,151.77,149.47,149.70,150.845393721049922799,9715,402,1465463.00,7352,75.68,2.30,-0.92
22-August-2025,151.29,151.60,149.25,150.61,150.437253266611064776,17985,633,2705614.00,11995,66.69,2.35,-0.68
21-August-2025,151.89,151.89,149.60,150.16,150.328320378506252112,5918,288,889643.00,4094,69.18,2.29,-1.73
20-August-2025,151.30,151.30,149.79,150.67,150.690759730951593339,18138,450,2733229.00,14771,81.44,1.51,-0.63
19-August-2025,150.22,152.81,148.75,150.79,151.121879094141867864,26715,521,4037221.00,22092,82.70,4.06,0.57
18-August-2025,150.40,151.30,148.22,149.93,149.383797538954927318,28687,610,4285373.00,22380,78.01,3.08,-0.47
14-August-2025,150.00,150.80,149.47,150.14,150.163464092800850084,11293,412,1695796.00,7277,64.44,1.33,0.14
13-August-2025,150.21,151.70,149.38,150.34,150.212463815609809383,18309,869,2750240.00,12843,70.15,2.32,0.13
12-August-2025,150.00,152.19,148.60,150.49,149.794083039166246427,11898,699,1782250.00,7257,60.99,3.59,0.49
11-August-2025,150.55,152.00,150.55,151.89,151.727785134232513446,85337,1244,12947994.00,60971,71.45,1.45,1.34
8-August-2025,147.00,150.92,147.00,150.40,149.347472540809515140,49437,727,7383291.00,44546,90.11,3.92,3.40
7-August-2025,146.18,148.03,145.50,146.83,147.226097342490295610,16745,494,2465301.00,9866,58.92,2.53,0.65
6-August-2025,146.53,147.78,145.18,146.18,145.861230661858787949,17194,690,2507938.00,13959,81.19,2.60,-0.35
5-August-2025,147.25,147.25,145.79,146.53,146.499728997289972899,3690,247,540584.00,2481,67.24,1.46,-0.72
4-August-2025,145.50,147.43,145.00,145.29,146.004406672961913755,6354,366,927712.00,5274,83.00,2.43,-0.21
1-August-2025,147.50,148.11,147.00,147.37,147.532913669064748201,5560,310,820283.00,3771,67.82,1.11,-0.13
31-July-2025,147.80,149.98,145.50,146.82,147.986853940358403099,14453,614,2138854.00,10307,71.31,4.48,-0.98
30-July-2025,148.88,148.88,146.84,147.94,147.547826086956521739,10120,412,1493184.00,7755,76.63,2.04,-0.94
29-July-2025,150.29,150.29,147.90,148.50,148.605450929933325535,8549,610,1270428.00,5809,67.95,2.39,-1.79
28-July-2025,150.40,150.40,148.28,148.68,149.009756097560975609,820,77,122188.00,547,66.71,2.12,-1.72
25-July-2025,148.70,149.70,147.23,148.75,148.926841139690740948,26709,529,3977687.00,24490,91.69,2.47,0.05
24-July-2025,150.89,150.89,148.00,148.70,148.903077554370127205,12185,475,1814384.00,9433,77.41,2.89,-2.19
23-July-2025,150.02,150.94,149.12,149.50,149.803107438016528925,15125,348,2265772.00,9874,65.28,1.82,-0.52
22-July-2025,150.41,151.50,149.28,150.17,150.431024558710667689,20848,694,3136186.00,14485,69.48,2.22,-0.24
21-July-2025,148.21,150.94,147.56,150.22,149.891215844489271960,27265,776,4086784.00,21567,79.10,3.38,2.01
18-July-2025,150.99,152.44,148.00,148.63,149.041527523429925670,37132,1260,5534210.00,27587,74.29,4.44,-2.36
17-July-2025,146.69,151.70,146.60,150.22,148.580807322929171668,13328,271,1980285.00,9154,68.68,5.10,3.53
16-July-2025,145.05,147.88,143.56,146.15,146.380983210324140014,23169,690,3391501.00,11608,50.10,4.32,1.10
15-July-2025,146.39,147.50,144.48,145.57,145.851167909991439403,24531,736,3577875.00,9968,40.63,3.02,-0.82
14-July-2025,145.90,147.44,144.10,145.60,145.523418706664779963,14134,617,2056828.00,8520,60.28,3.34,-0.30
11-July-2025,144.30,145.70,143.56,145.13,144.817974601107131227,9213,443,1334208.00,6107,66.29,2.14,0.83
10-July-2025,146.68,146.68,143.08,144.74,144.614756739340564923,9311,458,1346508.00,5996,64.40,3.60,-1.94
9-July-2025,143.78,146.24,143.50,144.56,144.749236807675534234,38981,936,5642470.00,29107,74.67,2.74,0.78
8-July-2025,141.60,143.81,141.00,143.23,142.641703829001999077,6503,272,927599.00,3604,55.42,2.81,1.63
7-July-2025,140.00,143.20,139.10,142.93,141.699811606855672471,21763,742,3083813.00,16162,74.26,4.10,2.93
4-July-2025,139.50,140.50,138.17,139.14,139.289998266597330559,5769,180,803564.00,3193,55.35,2.33,-0.36
3-July-2025,138.88,140.13,138.80,139.49,139.313796212804328223,4436,292,617996.00,3897,87.85,1.33,0.61
2-July-2025,140.90,140.90,138.20,138.76,139.638190485092064678,10699,480,1493989.00,7534,70.42,2.70,-2.14
1-July-2025,141.20,141.20,139.10,140.33,140.146432955940526531,14662,630,2054827.00,11135,75.94,2.10,-0.87
30-June-2025,140.80,140.84,139.00,139.60,139.874512743628185907,13340,327,1865926.00,10264,76.94,1.84,-1.20
27-June-2025,141.55,141.84,138.50,139.78,140.034223275950932893,9701,413,1358472.00,8032,82.80,3.34,-1.77
26-June-2025,138.01,141.90,138.01,141.22,140.535076748152359295,8795,382,1236006.00,6874,78.16,3.89,3.21
25-June-2025,139.80,141.00,138.01,140.79,139.448097524935352789,2707,149,377486.00,2452,90.58,2.99,0.99
24-June-2025,139.58,140.00,135.56,138.72,138.547033819996303825,10822,357,1499356.00,7125,65.84,4.44,-0.86
23-June-2025,141.48,141.48,137.56,139.46,139.723089091824261163,13907,507,1943129.00,11701,84.14,3.92,-2.02
20-June-2025,140.85,140.99,139.66,140.56,140.501525833947174576,9503,512,1335186.00,8083,85.06,1.33,-0.29
19-June-2025,138.15,141.00,138.15,140.53,140.120253164556962025,12324,585,1726842.00,8861,71.90,2.85,2.38
18-June-2025,136.15,139.60,136.15,138.92,138.557963446475195822,7660,355,1061354.00,6223,81.24,3.45,2.77
17-June-2025,139.53,140.01,136.06,138.29,137.660354399574112099,13149,586,1810096.00,11182,85.04,3.95,-1.24
16-June-2025,139.22,140.12,138.79,139.53,139.363589096041001262,13463,547,1876252.00,11080,82.30,1.33,0.31
13-June-2025,140.99,142.00,138.50,139.76,139.844876879092502075,10843,378,1516338.00,7741,71.39,3.50,-1.23
12-June-2025,140.50,141.00,139.86,140.70,140.467002036171996646,8349,298,1172759.00,5217,62.49,1.14,0.20
11-June-2025,138.94,140.16,137.94,139.80,139.271743392675084307,12751,499,1775854.00,8888,69.70,2.22,0.86
10-June-2025,139.60,139.74,137.60,137.94,138.496615284234564880,12261,510,1698107.00,6049,49.34,2.14,-1.66
9-June-2025,138.99,139.79,138.00,138.24,138.652300588202957506,18191,859,2522224.00,10353,56.91,1.79,-0.75
6-June-2025,134.51,139.27,134.51,138.00,137.507706374085684430,15312,495,2105518.00,9948,64.97,4.76,3.49
5-June-2025,136.89,137.75,135.00,136.65,135.909464027040077257,24852,302,3377622.00,22682,91.27,2.75,-0.24
4-June-2025,135.50,136.36,135.10,135.96,135.723252907815053349,10403,424,1411929.00,8585,82.52,1.26,0.46
3-June-2025,134.35,135.60,134.04,134.77,135.142999452109378891,20077,319,2713266.00,17517,87.25,1.56,0.42
2-June-2025,135.78,135.78,134.00,135.00,134.876261127596439169,6740,132,909066.00,5596,83.03,1.78,-0.78
30-May-2025,135.38,135.60,134.11,134.87,135.143387917985413513,21801,598,2946261.00,18252,83.72,1.49,-0.51
29-May-2025,135.80,135.80,134.01,134.73,134.301992792028831884,28302,461,3801015.00,27382,96.75,1.79,-1.07
28-May-2025,134.76,135.52,133.05,134.88,134.995016611295681063,1806,75,243801.00,1555,86.10,2.47,0.12
27-May-2025,135.99,135.99,134.05,134.21,134.517660683265778807,5181,180,696936.00,4232,81.68,1.94,-1.78
26-May-2025,135.99,135.99,134.10,134.58,134.886977556780002687,7441,256,1003694.00,6807,91.48,1.89,-1.41
23-May-2025,136.40,136.40,133.82,135.10,134.913480885311871227,8449,320,1139884.00,7400,87.58,2.58,-1.30
