Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover ₹,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty
EMBASSY,RR,11-Aug-2020,378.15,376.75,381.00,376.75,378.00,378.17,379.34,"2,89,000","10,96,29,974.00",680,"2,50,600",86.71
EMBASSY,RR,12-Aug-2020,378.17,381.90,381.98,378.99,379.00,379.61,380.25,"83,600","3,17,89,278.00",343,"64,600",77.27
EMBASSY,RR,13-Aug-2020,379.61,377.01,377.51,365.30,367.94,367.98,369.33,"5,28,600","19,52,29,934.00",609,"4,95,200",93.68
EMBASSY,RR,14-Aug-2020,367.98,369.99,373.00,365.20,366.10,367.85,369.22,"74,400","2,74,69,932.00",311,"57,600",77.42
EMBASSY,RR,17-Aug-2020,367.85,370.70,372.95,368.00,370.44,369.53,369.75,"47,800","1,76,73,976.00",129,"39,400",82.43
EMBASSY,RR,18-Aug-2020,369.53,371.00,371.00,369.05,369.05,369.74,369.79,"87,400","3,23,20,048.00",274,"73,000",83.52
EMBASSY,RR,19-Aug-2020,369.74,373.80,373.80,368.00,368.55,368.64,369.70,"93,800","3,46,77,478.00",211,"85,200",90.83
EMBASSY,RR,20-Aug-2020,368.64,372.00,372.00,366.15,368.00,367.82,368.12,"68,000","2,50,31,854.00",256,"53,200",78.24
EMBASSY,RR,21-Aug-2020,367.82,367.02,367.78,358.00,363.42,364.39,362.93,"2,21,800","8,04,98,192.00",418,"1,99,800",90.08
EMBASSY,RR,24-Aug-2020,364.39,364.99,367.00,358.15,359.50,360.78,360.04,"2,64,800","9,53,37,530.00",987,"2,08,200",78.63
EMBASSY,RR,25-Aug-2020,360.78,359.85,361.75,358.00,359.99,360.02,359.91,"2,02,800","7,29,89,684.00",517,"1,83,400",90.43
EMBASSY,RR,26-Aug-2020,360.02,364.80,365.00,359.00,365.00,363.23,362.07,"67,400","2,44,03,792.00",319,"48,000",71.22
EMBASSY,RR,27-Aug-2020,363.23,361.05,372.85,361.05,369.70,368.11,368.47,"82,600","3,04,35,300.00",342,"57,200",69.25
EMBASSY,RR,28-Aug-2020,368.11,369.00,371.40,361.00,367.85,364.71,366.37,"85,800","3,14,34,850.00",392,"62,800",73.19
EMBASSY,RR,31-Aug-2020,364.71,366.45,373.70,360.70,364.95,362.14,366.89,"1,54,000","5,65,00,814.00",619,"1,07,200",69.61
EMBASSY,RR,01-Sep-2020,362.14,368.50,368.50,361.20,361.74,362.62,363.29,"2,34,200","8,50,81,854.00",470,"1,14,000",48.68
EMBASSY,RR,02-Sep-2020,362.62,361.51,371.84,361.49,365.00,364.98,365.14,"1,53,800","5,61,58,568.00",629,"1,17,600",76.46
EMBASSY,RR,03-Sep-2020,364.98,369.50,370.25,365.08,369.95,370.00,368.88,"2,74,200","10,11,47,136.00","1,084","2,42,800",88.55
EMBASSY,RR,04-Sep-2020,370.00,367.00,370.35,366.00,369.30,369.80,368.58,"2,73,200","10,06,95,216.00",726,"2,49,200",91.22
EMBASSY,RR,07-Sep-2020,369.80,373.85,373.85,358.65,368.95,368.29,362.80,"9,70,800","35,22,06,460.00",604,"9,25,200",95.30
EMBASSY,RR,08-Sep-2020,368.29,364.65,368.79,359.30,362.48,361.75,362.01,"2,86,200","10,36,07,562.00",732,"2,65,000",92.59
EMBASSY,RR,09-Sep-2020,361.75,359.00,364.50,359.00,364.50,361.95,360.37,"2,28,000","8,21,64,794.00",752,"2,11,400",92.72
EMBASSY,RR,10-Sep-2020,361.95,364.50,369.00,359.00,360.50,360.89,361.92,"4,59,400","16,62,66,744.00","1,193","3,93,800",85.72
EMBASSY,RR,11-Sep-2020,360.89,362.49,366.74,360.64,361.99,362.06,362.12,"6,19,800","22,44,42,578.00","1,310","5,60,800",90.48
EMBASSY,RR,14-Sep-2020,362.06,360.33,370.85,360.33,363.00,363.14,363.18,"8,01,000","29,09,09,540.00","1,532","7,25,000",90.51
EMBASSY,RR,15-Sep-2020,363.14,361.10,369.11,361.10,369.00,366.70,363.66,"3,68,200","13,38,98,698.00",773,"3,38,800",92.02
EMBASSY,RR,16-Sep-2020,366.70,364.50,367.99,362.75,365.00,365.04,364.16,"1,99,200","7,25,41,532.00",537,"1,55,800",78.21
EMBASSY,RR,17-Sep-2020,365.04,365.04,371.85,365.04,368.00,368.05,369.96,"33,48,200","1,23,86,86,230.00",258,"33,24,400",99.29
EMBASSY,RR,18-Sep-2020,368.05,368.05,371.98,352.85,353.40,362.19,364.99,"26,72,400","97,53,85,922.00","3,202","25,64,000",95.94
EMBASSY,RR,21-Sep-2020,362.19,356.00,368.30,356.00,365.60,365.58,365.29,"9,02,800","32,97,82,650.00","1,216","8,53,200",94.51
EMBASSY,RR,22-Sep-2020,365.58,368.90,368.90,360.20,362.79,362.81,364.30,"4,26,200","15,52,63,496.00",471,"4,07,400",95.59
EMBASSY,RR,23-Sep-2020,362.81,366.90,369.00,363.01,365.00,364.53,366.68,"1,54,400","5,66,15,322.00",546,"1,14,800",74.35
