Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
14-October-2022,346.60,347.15,341.51,343.38,344.419410625345877144,28912,1169,9957854.00,24646,85.24,5.64,-3.22
13-October-2022,348.00,349.96,345.35,347.14,348.411880290205562273,6616,271,2305093.00,4377,66.16,4.61,-0.86
12-October-2022,351.00,351.00,345.30,348.06,347.212842599843382928,12770,285,4433908.00,9342,73.16,5.70,-2.94
11-October-2022,341.31,347.20,341.31,345.42,343.900954238350630354,14357,499,4937386.00,10318,71.87,5.89,4.11
10-October-2022,347.00,347.00,342.01,343.74,345.104452236744235469,28233,509,9743334.00,18449,65.35,4.99,-3.26
7-October-2022,343.80,345.80,341.11,343.78,342.972492127755285650,44460,1127,15248557.00,41055,92.34,4.69,-0.02
6-October-2022,340.10,348.96,340.10,342.27,343.823698523698523698,25740,817,8850022.00,19401,75.37,8.86,2.17
4-October-2022,348.50,348.50,342.65,345.06,344.294109557643823057,21815,1241,7510776.00,15261,69.96,5.85,-3.44
3-October-2022,345.84,348.20,344.35,345.34,346.266417844130454101,11253,517,3896536.00,8878,78.89,3.85,-0.50
30-September-2022,350.20,352.65,314.70,345.56,343.570608683479924410,42863,962,14726467.00,32677,76.24,37.95,-4.64
29-September-2022,350.00,354.92,350.00,353.19,353.027045938545786431,32870,817,11603999.00,20742,63.10,4.92,3.19
28-September-2022,348.90,351.40,347.31,350.42,349.737161180419860714,19959,403,6980404.00,17233,86.34,4.09,1.52
27-September-2022,348.00,349.87,345.45,346.77,346.981725967884527316,408339,2198,141686171.00,310043,75.93,4.42,-1.23
26-September-2022,349.00,353.15,347.00,351.40,349.576396389446073136,51848,1596,18124837.00,36068,69.56,6.15,2.40
23-September-2022,351.10,355.57,351.10,354.67,354.429305666400638467,31325,479,11102498.00,29455,94.03,4.47,3.57
22-September-2022,356.50,356.50,352.55,353.61,354.545707472178060413,2516,299,892037.00,1962,77.98,3.95,-2.89
21-September-2022,351.51,356.34,351.51,354.74,355.187647140285279047,7221,217,2564810.00,2944,40.77,4.83,3.23
20-September-2022,353.99,354.95,350.00,353.97,353.265035188739603326,12504,644,4417226.00,10011,80.06,4.95,-0.02
19-September-2022,351.50,354.66,348.55,351.03,351.314675444373144680,5700502,950,2002670010.00,5689754,99.81,6.11,-0.47
16-September-2022,362.95,362.95,350.25,351.28,351.156835415215337139,5477736,4201,1923544439.00,4835936,88.28,12.70,-11.67
15-September-2022,356.30,362.73,356.30,361.83,360.604464686638013984,15589,561,5621463.00,11040,70.82,6.43,5.53
14-September-2022,362.45,362.45,358.00,359.88,361.339929888047042858,8843,299,3195329.00,7190,81.31,4.45,-2.57
13-September-2022,363.90,363.90,359.81,360.44,361.618572524942440521,6515,275,2355945.00,5673,87.08,4.09,-3.46
12-September-2022,360.05,362.29,359.27,361.16,360.684018301493016535,24916,821,8986803.00,17778,71.35,3.02,1.11
9-September-2022,360.70,361.64,358.36,360.04,359.550489855743269304,12963,337,4660853.00,10517,81.13,3.28,-0.66
8-September-2022,353.45,358.63,350.10,357.24,355.564369865816938053,171035,889,60813952.00,137617,80.46,8.53,3.79
7-September-2022,361.01,364.90,350.01,352.18,352.197676540677563662,13068617,6150,4602736543.00,10008184,76.58,14.89,-8.83
6-September-2022,366.88,366.88,362.46,363.12,363.493932362004032411,26287,619,9555165.00,23641,89.93,4.42,-3.76
5-September-2022,368.00,368.00,363.77,364.16,365.397978413568614014,5837,324,2132828.00,4921,84.31,4.23,-3.84
2-September-2022,366.00,367.40,364.40,365.76,365.406854247232964395,7499,266,2740186.00,5510,73.48,3.00,-0.24
1-September-2022,364.80,366.94,362.15,366.00,364.741872307089698394,15318,738,5587116.00,12887,84.13,4.79,1.20
30-August-2022,366.70,366.70,363.00,363.69,364.078023943855786431,7267,302,2645755.00,3998,55.02,3.70,-3.01
29-August-2022,366.99,366.99,362.76,363.76,364.762633406197762633,7777,326,2836759.00,7177,92.28,4.23,-3.23
26-August-2022,367.50,368.00,364.15,364.41,365.705232243604606229,12939,512,4731860.00,10182,78.69,3.85,-3.09
25-August-2022,366.79,366.79,360.65,366.10,364.672344013490725126,5930,280,2162507.00,4663,78.63,6.14,-0.69
24-August-2022,364.56,366.65,362.76,364.47,364.586385215327229569,11796,515,4300661.00,9404,79.72,3.89,-0.09
23-August-2022,367.89,367.89,363.04,364.56,365.222591032945256378,20185,759,7372018.00,12151,60.20,4.85,-3.33
22-August-2022,367.89,368.98,364.27,366.93,366.938484546360917248,20060,590,7360786.00,14908,74.32,4.71,-0.96
19-August-2022,362.95,366.20,362.00,365.75,364.462468513853904282,91310,2380,33279068.00,55212,60.47,4.20,2.80
18-August-2022,374.00,374.00,357.00,360.94,357.872689375729858681,32359004,7541,11580403787.00,29647731,91.62,17.00,-13.06
17-August-2022,377.00,377.00,370.35,374.28,374.589132091908962212,9183,646,3439852.00,7104,77.36,6.65,-2.72
16-August-2022,378.80,378.80,374.00,374.39,375.705575645446135732,11891,851,4467515.00,8658,72.81,4.80,-4.41
12-August-2022,377.40,379.00,373.43,376.37,376.696825534123345731,11561,611,4354992.00,8698,75.24,5.57,-1.03
11-August-2022,376.80,376.80,372.80,375.45,374.414148790506617982,10955,298,4101707.00,9661,88.19,4.00,-1.35
10-August-2022,372.80,374.78,368.00,373.39,371.434517402224614280,36231,751,13457444.00,29219,80.65,6.78,0.59
8-August-2022,369.80,371.68,362.00,369.00,362.030971966614753602,3024929,764,1095117986.00,3008309,99.45,9.68,-0.80
5-August-2022,371.80,371.80,362.00,365.20,362.030551096032875937,2376936,506,860523450.00,2368994,99.67,9.80,-6.60
4-August-2022,365.50,369.99,362.50,368.23,366.013703703703703703,13500,550,4941185.00,10133,75.06,7.49,2.73
3-August-2022,366.80,367.95,359.05,362.45,363.574488452794064855,16714,398,6076784.00,12474,74.63,8.90,-4.35
2-August-2022,360.35,366.00,360.35,361.64,361.999073426614946839,2947419,1461,1066962947.00,2909355,98.71,5.65,1.29
1-August-2022,368.99,368.99,362.44,364.73,364.531097942862648745,20757,876,7566572.00,17617,84.87,6.55,-4.26
29-July-2022,365.50,365.50,363.00,364.11,364.750761687970583085,57110,340,20830916.00,54506,95.44,2.50,-1.39
28-July-2022,364.90,365.88,360.31,364.41,364.145702902675014228,8785,435,3199020.00,6862,78.11,5.57,-0.49
27-July-2022,364.65,364.80,361.50,363.40,362.605976569132378742,17669,670,6406885.00,14400,81.50,3.30,-1.25
26-July-2022,363.75,365.05,358.65,363.28,362.763062767006243838,12172,757,4415552.00,9743,80.04,6.40,-0.47
25-July-2022,369.80,369.80,363.65,364.05,365.016790123456790123,42525,1116,15522339.00,39930,93.90,6.15,-5.75
22-July-2022,373.30,373.30,367.00,368.06,368.355970317067686080,17788,930,6552316.00,15089,84.83,6.30,-5.24
21-July-2022,368.68,369.46,367.80,368.23,368.611603231772607806,10273,563,3786747.00,8617,83.88,1.66,-0.45
20-July-2022,370.00,370.29,368.00,368.61,369.390675316189853922,21427,551,7914934.00,19328,90.20,2.29,-1.39
19-July-2022,372.40,372.40,367.70,368.42,369.079088732120898323,15451,517,5702641.00,12312,79.68,4.70,-3.98
18-July-2022,371.70,371.70,368.00,369.27,369.237280296022201665,6486,466,2394873.00,5744,88.56,3.70,-2.43
15-July-2022,372.75,372.75,369.26,369.60,369.809348625838563081,4621,470,1708889.00,4080,88.29,3.49,-3.15
14-July-2022,372.90,372.90,369.61,370.14,370.166299687101634024,8629,280,3194165.00,7472,86.59,3.29,-2.76
13-July-2022,370.00,370.99,358.00,368.31,366.852993210289758056,41828,692,15344727.00,37186,88.90,12.99,-1.69
12-July-2022,371.00,371.09,367.10,367.99,368.855943616448195367,22276,380,8216635.00,21180,95.08,3.99,-3.01
11-July-2022,373.00,373.66,370.20,371.12,371.295495881031346956,18694,660,6940998.00,15122,80.89,3.46,-1.88
8-July-2022,379.60,379.60,371.25,373.12,372.657102869139258222,8574,341,3195162.00,6769,78.95,8.35,-6.48
7-July-2022,387.40,387.40,372.43,374.64,376.185037121644774414,8755,615,3293500.00,5692,65.01,14.97,-12.76
6-July-2022,373.90,383.00,371.40,380.14,377.156639910991019629,12583,354,4745762.00,9653,76.71,11.60,6.24
5-July-2022,367.35,372.95,362.00,371.51,368.528154727018619539,22181,701,8174323.00,16281,73.40,10.95,4.16
4-July-2022,374.40,374.40,363.00,367.35,367.609589219961872927,38293,876,14076874.00,33301,86.96,11.40,-7.05
1-July-2022,376.50,383.90,369.86,371.40,375.163904858527787171,17742,980,6656158.00,10083,56.83,14.04,-5.10
30-June-2022,373.80,376.27,368.92,374.36,372.894975786924939467,6608,226,2464090.00,4818,72.91,7.35,0.56
29-June-2022,367.80,370.00,365.55,366.97,367.957314933925856624,8551,392,3146403.00,6840,79.99,4.45,-0.83
28-June-2022,368.29,369.17,366.00,367.03,367.594200483293058911,12001,328,4411498.00,10485,87.37,3.17,-1.26
27-June-2022,371.40,376.80,367.00,367.54,369.365143838197730413,23881,555,8820809.00,20112,84.22,9.80,-3.86
24-June-2022,371.80,373.00,366.10,368.19,368.906907039273592806,22687,517,8369391.00,18164,80.06,6.90,-3.61
23-June-2022,372.20,373.98,368.00,369.06,370.213122787911788728,18365,866,6798964.00,15510,84.45,5.98,-3.14
22-June-2022,372.05,379.70,370.91,374.82,374.081805486733636650,22199,498,8304242.00,18755,84.49,8.79,2.77
21-June-2022,373.50,373.59,370.67,373.25,372.569023877046930747,10931,395,4072552.00,7929,72.54,2.92,-0.25
20-June-2022,369.00,374.98,368.40,370.90,371.599885069480723017,19142,885,7113165.00,12432,64.95,6.58,1.90
17-June-2022,382.35,382.35,365.00,368.43,372.320390256678889470,30544,1229,11372154.00,23294,76.26,17.35,-13.92
16-June-2022,383.90,383.90,378.44,382.30,380.447515245880368496,15414,328,5864218.00,12626,81.91,5.46,-1.60
15-June-2022,387.88,387.92,373.28,374.00,376.900039895385433751,22559,693,8502488.00,18109,80.27,14.64,-13.88
14-June-2022,402.00,404.00,385.10,387.23,395.257086652262246444,31009,1484,12256527.00,22146,71.42,18.90,-14.77
13-June-2022,404.95,404.95,400.00,402.77,402.166958496994936349,21131,591,8498190.00,15669,74.15,4.95,-2.18
10-June-2022,401.04,405.00,400.82,404.95,402.856011730205278592,6820,222,2747478.00,5685,83.36,4.18,3.91
9-June-2022,402.15,404.98,396.35,403.51,401.590419993057965984,17286,665,6941892.00,11132,64.40,8.63,1.36
8-June-2022,395.00,406.69,393.00,403.55,399.039581222559945964,14805,618,5907781.00,9737,65.77,13.69,8.55
7-June-2022,392.75,395.90,389.75,395.13,394.017693673999180215,29276,737,11535262.00,24472,83.59,6.15,2.38
6-June-2022,395.40,395.45,382.30,390.50,389.613094002905167047,9638,530,3755091.00,6260,64.95,13.15,-4.90
3-June-2022,396.99,396.99,391.00,394.24,393.584234930448222565,4529,264,1782543.00,2507,55.35,5.99,-2.75
2-June-2022,394.20,396.23,389.59,392.04,392.892192989973433884,11669,551,4584659.00,8189,70.18,6.64,-2.16
1-June-2022,397.80,397.80,387.00,390.71,390.700517416463837263,310195,704,121193347.00,305548,98.50,10.80,-7.09
31-May-2022,386.00,398.50,379.85,393.69,390.863810252486610558,16991,673,6641167.00,8449,49.73,18.65,7.69
30-May-2022,377.95,383.25,376.00,380.04,380.520178858060077963,8722,528,3318897.00,5499,63.05,7.25,2.09
27-May-2022,377.40,377.40,373.71,375.99,374.864537754074269768,60563,223,22702921.00,57371,94.73,3.69,-1.41
26-May-2022,379.70,379.70,372.74,373.84,374.882458521209998686,22843,564,8563440.00,18851,82.52,6.96,-5.86
25-May-2022,379.80,379.80,374.51,375.52,376.131026108075288403,8235,436,3097439.00,4451,54.05,5.29,-4.28
24-May-2022,379.40,379.40,375.99,376.48,376.764986105597459309,2519,194,949071.00,1908,75.74,3.41,-2.92
23-May-2022,375.00,377.73,373.02,375.71,375.194973070017953321,2785,272,1044918.00,2248,80.72,4.71,0.71
20-May-2022,376.62,382.00,370.50,372.47,374.819739908291362850,13303,1318,4986227.00,9080,68.26,11.50,-4.15
19-May-2022,369.80,377.02,369.74,372.92,373.036227906466132396,9109,894,3397987.00,5810,63.78,7.28,3.12
18-May-2022,371.00,373.99,370.00,370.38,370.769698218148110001,9709,399,3599803.00,9146,94.20,3.99,-0.62
17-May-2022,368.00,378.48,368.00,370.86,372.909270040304523063,11165,324,4163532.00,8642,77.40,10.48,2.86
16-May-2022,375.00,375.00,371.00,371.79,372.816710751517037498,6427,379,2396093.00,5645,87.83,4.00,-3.21
13-May-2022,370.00,381.21,370.00,373.04,376.784334982044853987,29518,1245,11121920.00,20436,69.23,11.21,3.04
12-May-2022,372.00,386.95,367.00,377.88,372.658341062673910162,30188,2198,11249810.00,24142,79.97,19.95,5.88
11-May-2022,371.20,376.80,368.83,371.96,370.951929158760278304,11067,1547,4105325.00,8880,80.24,7.97,0.76
10-May-2022,378.14,378.14,367.40,369.73,371.082430354396881593,27963,635,10376578.00,20324,72.68,10.74,-8.41
9-May-2022,392.70,392.70,374.22,374.72,376.559311087190527448,27870,1488,10494708.00,22521,80.81,18.48,-17.98
6-May-2022,384.80,387.40,380.21,382.32,382.411650012186205215,16412,748,6276140.00,11156,67.97,7.19,-2.48
5-May-2022,387.20,388.99,384.47,385.17,387.186427457098283931,3846,295,1489119.00,3223,83.80,4.52,-2.03
4-May-2022,393.00,393.00,383.65,386.52,388.188288579747654480,15455,917,5999450.00,10955,70.88,9.35,-6.48
2-May-2022,386.99,394.95,380.00,383.91,385.216950768863988556,8389,440,3231585.00,5640,67.23,14.95,-3.08
29-April-2022,389.99,389.99,383.00,385.83,384.895520520520520520,7992,664,3076085.00,4652,58.21,6.99,-4.16
28-April-2022,391.40,391.40,384.25,388.60,388.833291075050709939,7888,1067,3067117.00,6725,85.26,7.15,-2.80
27-April-2022,384.70,391.50,381.52,388.65,385.637478897017445132,8885,481,3426389.00,6424,72.30,9.98,3.95
26-April-2022,385.29,387.00,382.00,384.74,383.414367990300090936,3299,272,1264884.00,2849,86.36,5.00,-0.55
25-April-2022,384.60,384.60,377.20,382.26,383.456060396814436311,21723,603,8329816.00,18734,86.24,7.40,-2.34
22-April-2022,376.56,386.81,376.51,382.48,381.314671052631578947,15200,669,5795983.00,10960,72.11,10.30,5.92
21-April-2022,378.33,378.33,375.00,375.81,376.387480456729574654,523198,491,196925177.00,522321,99.83,3.33,-2.52
20-April-2022,375.20,378.50,371.14,375.91,374.763915547024952015,14067,658,5271804.00,10784,76.66,7.36,0.71
19-April-2022,374.99,375.90,370.10,371.96,373.856735856735856735,24570,772,9185660.00,19868,80.86,5.80,-3.03
18-April-2022,374.45,376.37,372.26,373.89,374.746992190248364173,14213,544,5326279.00,11827,83.21,4.11,-0.56
13-April-2022,375.27,376.28,372.85,374.34,373.947626476487630933,13461,603,5033709.00,6674,49.58,3.43,-0.93
12-April-2022,376.90,376.90,372.11,373.62,373.875480538202787121,16648,542,6224279.00,13045,78.36,4.79,-3.28
11-April-2022,374.40,375.35,371.00,373.60,372.551744529863985807,13528,683,5039880.00,10551,77.99,4.35,-0.80
8-April-2022,375.01,377.29,368.02,371.34,373.695167568114037304,39566,1881,14785623.00,32850,83.03,9.27,-3.67
7-April-2022,382.70,382.70,375.00,376.24,378.372655499394293830,23939,1435,9057863.00,20409,85.25,7.70,-6.46
6-April-2022,379.50,383.00,378.61,379.84,380.306617453203269180,11379,565,4327509.00,8967,78.80,4.39,0.34
5-April-2022,378.00,380.00,374.96,379.60,378.157098525989138867,7734,619,2924667.00,5285,68.33,5.04,1.60
4-April-2022,374.99,377.20,371.01,375.57,374.093099285786138215,59646,1526,22313157.00,40478,67.86,6.19,0.58
1-April-2022,369.15,374.00,367.55,372.75,370.298185659251895116,16094,425,5959579.00,14356,89.20,6.45,3.60
31-March-2022,371.00,375.00,369.96,371.72,373.453784403669724770,8720,197,3256517.00,7734,88.69,5.04,0.72
30-March-2022,371.00,372.69,368.21,371.49,370.814333232537042636,6614,319,2452566.00,4294,64.92,4.48,0.49
29-March-2022,375.20,375.89,362.20,367.55,368.440629135421261579,362720,916,133640785.00,356703,98.34,13.69,-7.65
28-March-2022,369.95,374.65,369.95,374.04,372.491354919836529393,9543,364,3554685.00,6181,64.77,4.70,4.09
25-March-2022,378.00,378.00,365.65,368.40,371.275366621148251499,16843,841,6253391.00,14716,87.37,12.35,-9.60
24-March-2022,377.78,377.78,369.49,376.09,373.880318822808093194,8155,397,3048994.00,5538,67.91,8.29,-1.69
23-March-2022,377.20,380.99,376.61,379.99,379.550223546944858420,3355,100,1273391.00,2694,80.30,4.38,2.79
22-March-2022,367.58,378.00,364.00,375.47,369.278535954259004215,23961,1406,8848283.00,16889,70.49,14.00,7.89
21-March-2022,362.00,368.64,359.00,367.88,364.914195441209659219,22155,772,8084674.00,13787,62.23,9.64,5.88
17-March-2022,376.63,380.59,353.20,361.40,363.229028118072570295,25713,1104,9339708.00,17348,67.47,27.39,-15.23
16-March-2022,383.90,383.90,368.25,377.44,374.435353594049625196,17209,574,6443658.00,11471,66.66,15.65,-6.46
15-March-2022,378.80,384.50,378.21,379.45,381.973694099962420142,15966,1202,6098592.00,8590,53.80,6.29,0.65
14-March-2022,379.75,381.87,370.00,376.89,376.309666541775946047,10676,836,4017482.00,6205,58.12,11.87,-2.86
11-March-2022,374.00,385.00,373.00,376.51,378.566908018235451863,11187,743,4235028.00,5976,53.42,12.00,2.51
10-March-2022,374.00,379.50,368.55,372.75,373.778206594244330093,20988,936,7844857.00,12012,57.23,10.95,-1.25
9-March-2022,375.50,375.50,366.00,367.20,367.018910390785321829,90638,1045,33265860.00,85971,94.85,9.50,-8.30
8-March-2022,372.90,372.90,361.85,368.76,367.715297313027451741,10309,685,3790777.00,6298,61.09,11.05,-4.14
7-March-2022,372.05,374.80,365.65,368.48,369.766637201666877130,15838,593,5856364.00,9931,62.70,9.15,-3.57
4-March-2022,374.00,375.19,371.67,373.43,373.581732821169440887,7029,513,2625906.00,5441,77.41,3.52,-0.57
3-March-2022,380.00,380.09,371.76,374.00,376.805849655902593965,7556,483,2847145.00,5571,73.73,8.33,-6.00
2-March-2022,373.99,382.79,373.49,379.26,379.903867982188072993,11453,549,4351039.00,5880,51.34,9.30,5.27
28-February-2022,378.85,378.85,371.00,373.49,374.143247269116186693,4028,243,1507049.00,2952,73.29,7.85,-5.36
25-February-2022,375.00,381.40,370.20,373.70,373.475143903715332286,21021,849,7850821.00,14057,66.87,11.20,-1.30
24-February-2022,380.00,385.00,374.65,379.08,380.301111237101712212,35276,1424,13415502.00,31041,87.99,10.35,-0.92
23-February-2022,381.40,389.25,374.05,383.75,384.876897533206831119,4216,391,1622641.00,2416,57.31,15.20,2.35
22-February-2022,377.80,378.00,369.00,373.03,374.035263100076897726,9103,487,3404843.00,6892,75.71,9.00,-4.77
21-February-2022,386.79,386.79,366.38,373.16,377.423529906620678051,23774,861,8972867.00,13286,55.88,20.41,-13.63
18-February-2022,382.00,387.23,376.55,381.46,385.840089409221242018,873288,296,336949520.00,871036,99.74,10.68,-0.54
17-February-2022,393.90,393.90,375.21,379.19,384.503495452153649552,13303,416,5115050.00,7849,59.00,18.69,-14.71
16-February-2022,384.00,389.32,375.00,388.07,384.093945532297996848,22215,439,8532647.00,13432,60.46,14.32,4.07
15-February-2022,378.70,384.19,376.25,381.10,380.200680720904429184,333470,501,126785521.00,328743,98.58,7.94,2.40
14-February-2022,392.00,392.00,379.31,381.84,383.624374684473817063,43578,989,16717583.00,35597,81.69,12.69,-10.16
11-February-2022,374.50,394.00,374.50,390.07,387.959891107078039927,27550,1344,10688295.00,20428,74.15,19.50,15.57
10-February-2022,382.25,385.00,372.50,381.08,382.897408621651785714,172032,571,65870607.00,10624,6.18,12.50,-1.17
9-February-2022,380.00,384.76,377.02,381.82,380.409508237957489623,7951,488,3024636.00,6266,78.81,7.74,1.82
8-February-2022,367.99,380.00,360.00,377.73,368.884744812114413909,24962,530,9208101.00,17506,70.13,20.00,9.74
7-February-2022,379.90,379.90,365.00,370.63,374.145566330734613678,78885,435,29514473.00,75478,95.68,14.90,-9.27
4-February-2022,371.80,378.18,361.75,376.27,373.143733982978454139,31607,1108,11793954.00,24207,76.59,16.43,4.47
3-February-2022,370.74,373.54,370.00,370.56,371.305204280155642023,4112,253,1526807.00,2836,68.97,3.54,-0.18
2-February-2022,369.79,373.00,369.11,370.11,370.314102564102564102,7800,302,2888450.00,5981,76.68,3.89,0.32
1-February-2022,369.74,372.27,366.35,370.25,367.751248385561161381,4100496,287,1507962523.00,4098632,99.95,5.92,0.51
31-January-2022,369.25,374.48,362.00,367.74,365.552934722984092155,16407,375,5997627.00,11248,68.56,12.48,-1.51
28-January-2022,361.74,363.79,357.45,361.90,360.524253285543608124,8370,239,3017588.00,4825,57.65,6.34,0.16
27-January-2022,359.00,362.05,356.00,360.58,359.472974364254092453,9713,339,3491561.00,7023,72.31,6.05,1.58
25-January-2022,360.00,362.00,356.01,359.10,359.363261377698336312,7273,202,2613649.00,5987,82.32,5.99,-0.90
24-January-2022,365.22,365.22,360.10,361.42,361.752408477842003853,8304,238,3003992.00,6580,79.24,5.12,-3.80
21-January-2022,365.90,365.90,362.00,364.78,363.607092597804672108,7106,179,2583792.00,6404,90.12,3.90,-1.12
20-January-2022,366.00,367.00,362.01,366.42,365.486625358923983678,13234,395,4836850.00,9991,75.49,4.99,0.42
19-January-2022,363.20,367.24,363.00,366.01,365.166035512917613397,11883,595,4339268.00,8898,74.88,4.24,2.81
18-January-2022,366.80,367.53,360.50,365.66,364.496598639455782312,15435,478,5626005.00,11409,73.92,7.03,-1.14
17-January-2022,363.50,365.00,360.49,361.98,362.532435508345978755,10544,337,3822542.00,6760,64.11,4.51,-1.52
14-January-2022,362.00,364.90,358.34,359.08,360.728735432249086797,11498,732,4147659.00,8047,69.99,6.56,-2.92
13-January-2022,358.28,361.59,356.76,361.13,359.397448808324941255,5958,318,2141290.00,4934,82.81,4.83,2.85
12-January-2022,358.00,359.23,351.10,356.73,356.799454297407912687,19791,789,7061418.00,15481,78.22,8.13,-1.27
11-January-2022,354.00,368.00,352.40,356.42,356.431697653154526059,16405,564,5847262.00,8476,51.67,15.60,2.42
10-January-2022,356.50,356.50,349.53,354.72,352.992077823731578027,17167,380,6059815.00,12803,74.58,6.97,-1.78
7-January-2022,352.21,354.00,350.00,353.56,351.955428812843261512,4734,145,1666157.00,3340,70.55,4.00,1.35
6-January-2022,349.30,355.78,347.22,352.68,349.376004464285714285,8960,331,3130409.00,6662,74.35,8.56,3.38
5-January-2022,349.00,350.00,343.80,348.30,348.365780814983548468,19755,346,6881966.00,16206,82.03,6.20,-0.70
4-January-2022,340.23,347.92,337.15,345.46,342.065075343379117215,14998,492,5130292.00,10321,68.82,10.77,5.23
3-January-2022,343.90,343.90,339.10,339.70,340.179919195392418120,23266,622,7914626.00,20346,87.45,4.80,-4.20
31-December-2021,341.79,341.79,339.00,339.58,340.148608302032167966,10383,573,3531763.00,7600,73.20,2.79,-2.21
30-December-2021,341.19,343.00,339.20,340.24,341.766169757201147335,24753,639,8459738.00,19700,79.59,3.80,-0.95
29-December-2021,343.90,343.90,340.00,341.10,341.226489711106642536,14919,549,5090758.00,12233,82.00,3.90,-2.80
28-December-2021,343.27,344.00,340.00,341.83,341.194539374563627677,27213,632,9284927.00,21367,78.52,4.00,-1.44
27-December-2021,348.50,348.50,341.10,341.43,342.215788020977090808,18115,734,6199239.00,14913,82.32,7.40,-7.07
24-December-2021,350.00,350.00,342.40,343.71,344.507314064152273528,11348,437,3909469.00,9992,88.05,7.60,-6.29
23-December-2021,350.28,354.99,345.84,347.03,349.489805206626615692,10986,324,3839495.00,8958,81.54,9.15,-3.25
22-December-2021,350.79,350.79,347.80,349.59,349.022236900044033465,4542,249,1585259.00,4038,88.90,2.99,-1.20
21-December-2021,348.90,350.00,341.00,349.40,344.542290631989991280,52754,1057,18175984.00,39777,75.40,9.00,0.50
20-December-2021,348.24,351.29,340.00,341.15,345.112702366127023661,24090,559,8313765.00,16815,69.80,11.29,-7.09
17-December-2021,355.00,359.29,345.25,349.21,350.238522568567438267,33653,556,11786577.00,20028,59.51,14.04,-5.79
16-December-2021,363.28,363.49,358.04,358.34,359.600879222582137899,4322,182,1554195.00,3134,72.51,5.45,-4.94
15-December-2021,362.70,363.45,360.22,361.78,362.606310000666013339,105103,264,38111011.00,103345,98.33,3.23,-0.92
14-December-2021,360.04,364.98,360.00,362.01,362.713271436373566357,5493,150,1992384.00,4026,73.29,4.98,1.97
13-December-2021,359.23,363.00,358.00,358.09,360.802718057257435668,8977,252,3238926.00,5157,57.45,5.00,-1.14
10-December-2021,361.00,361.12,356.70,358.47,359.191379645845495232,10278,266,3691769.00,5765,56.09,4.42,-2.53
9-December-2021,358.00,360.00,354.52,359.32,358.083585095669687814,8937,258,3200193.00,5545,62.05,5.48,1.32
8-December-2021,353.90,357.00,348.00,352.95,350.266712275215011727,20464,858,7167858.00,12787,62.49,9.00,-0.95
7-December-2021,363.00,363.00,346.15,347.87,351.335658217696663345,41149,776,14457111.00,33627,81.72,16.85,-15.13
6-December-2021,367.35,367.35,359.00,360.13,360.453347207769684356,17298,637,6235122.00,8426,48.71,8.35,-7.22
3-December-2021,362.00,367.50,359.00,365.09,362.356616605270614905,7058,164,2557513.00,5213,73.86,8.50,3.09
2-December-2021,368.50,368.50,355.00,362.02,360.908055463849455265,6058,301,2186381.00,4147,68.45,13.50,-6.48
1-December-2021,359.60,368.80,356.95,362.01,360.293131422390481341,7396,252,2664728.00,5977,80.81,11.85,2.41
30-November-2021,365.00,371.00,348.00,355.51,356.297429553640383550,146317,1519,52132371.00,44336,30.30,23.00,-9.49
29-November-2021,369.00,369.00,358.10,364.56,360.482023428316647075,24671,300,8893452.00,17000,68.91,10.90,-4.44
26-November-2021,371.00,371.42,364.13,365.04,366.908462062291674133,27901,907,10237113.00,18591,66.63,7.29,-5.96
25-November-2021,370.00,377.20,367.34,371.48,373.657357679914070891,20482,497,7653250.00,12163,59.38,9.86,1.48
24-November-2021,371.28,379.41,366.32,367.61,373.079295716558320403,101834,1093,37992157.00,85031,83.50,13.09,-3.67
23-November-2021,361.30,372.27,361.30,370.03,371.423726083875539521,31046,557,11531221.00,25454,81.99,10.97,8.73
22-November-2021,366.85,375.00,360.10,368.12,370.461050357769677332,37035,975,13720025.00,24615,66.46,14.90,1.27
18-November-2021,369.00,369.00,364.10,366.72,367.020635241756018612,14829,402,5442549.00,10563,71.23,4.90,-2.28
17-November-2021,371.80,371.80,365.84,368.13,368.377581446714522363,9055,375,3335659.00,5270,58.20,5.96,-3.67
16-November-2021,373.17,373.50,366.38,368.17,370.408558740411788453,14862,282,5505012.00,11471,77.18,7.12,-5.00
15-November-2021,373.80,373.80,369.45,371.83,371.682230655007424517,6061,306,2252766.00,3285,54.20,4.35,-1.97
12-November-2021,368.50,390.00,364.00,369.35,365.553354519719057319,2570204,786,939546694.00,2545734,99.05,26.00,0.85
11-November-2021,365.00,367.19,358.22,364.04,362.665207406344194057,13934,422,5053377.00,7958,57.11,8.97,-0.96
10-November-2021,367.84,370.33,365.00,367.87,367.883369128770193295,21418,502,7879326.00,14205,66.32,5.33,0.03
9-November-2021,367.99,369.99,360.27,368.89,363.908484045071489442,21122,550,7686475.00,16933,80.17,9.72,0.90
8-November-2021,359.99,375.00,357.32,365.39,367.889277811808533246,79993,2806,29428567.00,54477,68.10,17.68,5.40
4-November-2021,357.89,358.77,355.72,357.71,357.546896873541763882,4286,156,1532446.00,3547,82.76,3.05,-0.18
3-November-2021,356.00,356.74,354.44,355.13,355.512593016599885518,10482,327,3726483.00,8037,76.67,2.30,-0.87
